,recording,shank,id,label,spike_prop,time_prop
103,es25nov11_12,3.0,10.0,-1.0,0.9680851063829787,16.564540796088615
104,es25nov11_12,3.0,12.0,1.0,0.9448655383656941,16.525440354352952
105,es25nov11_12,3.0,4.0,1.0,0.960093896713615,16.403780643818727
106,es25nov11_12,4.0,7.0,-1.0,0.9375,16.57930345171614
107,es25nov11_9,1.0,2.0,-1.0,0.8160054719562243,5.243121386012564
108,es25nov11_9,1.0,9.0,-1.0,0.8102766798418972,5.198764073877103
109,es25nov11_9,2.0,7.0,-1.0,0.8392969240426867,5.24349142063985
110,es25nov11_9,2.0,4.0,-1.0,0.8692170818505338,5.256360722525298
111,es25nov11_9,2.0,5.0,-1.0,0.7649202733485193,5.258446943210391
112,es25nov11_9,2.0,10.0,-1.0,0.8580645161290322,5.2455229473807385
113,es25nov11_9,2.0,3.0,-1.0,0.8250381679389313,5.255460496840813
114,es25nov11_9,2.0,9.0,-1.0,0.8083333333333333,5.249177497288833
115,es25nov11_9,2.0,2.0,-1.0,0.9190074906367042,5.231540139597765
116,es25nov11_9,2.0,11.0,-1.0,0.7998046875,5.23860900476908
117,es25nov11_9,3.0,4.0,-1.0,0.8949858088930936,5.243322890017521
118,es25nov11_9,3.0,2.0,-1.0,0.8188010899182562,5.247475704374237
119,es25nov11_9,3.0,3.0,-1.0,0.8164874551971326,5.227870934852947
120,es25nov11_9,4.0,11.0,-1.0,0.8509174311926605,5.253003718141409
121,es25nov11_9,4.0,2.0,-1.0,0.8671433948061724,5.257117278471185
122,es25nov11_9,4.0,19.0,-1.0,0.8395061728395061,5.204321659011237
123,es25nov11_9,4.0,14.0,-1.0,0.8634471273938384,5.229504164067155
124,es25nov11_9,4.0,12.0,-1.0,0.8472850678733032,5.230694346163969
125,es25nov11_9,4.0,17.0,0.0,0.6321571668605402,5.217798613233714
126,es25nov11_9,4.0,8.0,-1.0,0.838150289017341,5.235396978591354
127,es25nov11_9,4.0,24.0,-1.0,0.8091603053435115,5.230356499838774
