,restriction,modality,chunk_size,seed,acc,pyr_acc,in_acc,auc
141,no_small_sample,spat_tempo,0.0,5,91.80327868852459,93.18181818181819,88.23529411764706,0.9759358288770054
142,no_small_sample,spat_tempo,500.0,5,95.08196721311475,97.72727272727273,88.23529411764706,0.9759358288770054
143,no_small_sample,spat_tempo,200.0,5,95.08196721311475,97.72727272727273,88.23529411764706,0.9759358288770054
144,complete,spatial,0.0,6,89.42307692307692,96.3855421686747,61.904761904761905,0.8961560527825588
145,complete,spatial,500.0,6,81.73076923076923,86.74698795180723,61.904761904761905,0.8961560527825588
146,complete,spatial,200.0,6,87.5,90.36144578313252,76.19047619047619,0.8961560527825588
147,complete,morphological,0.0,6,99.03846153846153,100.0,95.23809523809524,0.9761904761904762
148,complete,morphological,500.0,6,99.03846153846153,100.0,95.23809523809524,0.9761904761904762
149,complete,morphological,200.0,6,99.03846153846153,100.0,95.23809523809524,0.9761904761904762
150,complete,temporal,0.0,6,93.26923076923077,95.18072289156626,85.71428571428571,0.9586919104991394
151,complete,temporal,500.0,6,93.26923076923077,92.7710843373494,95.23809523809524,0.9586919104991394
152,complete,temporal,200.0,6,94.23076923076923,93.97590361445783,95.23809523809524,0.9586919104991394
153,complete,spat_tempo,0.0,6,98.07692307692308,98.79518072289157,95.23809523809524,0.985083189902467
154,complete,spat_tempo,500.0,6,93.26923076923077,95.18072289156626,85.71428571428571,0.985083189902467
155,complete,spat_tempo,200.0,6,93.26923076923077,97.59036144578313,76.19047619047619,0.985083189902467
156,no_small_sample,spatial,0.0,6,86.88524590163935,93.18181818181819,70.58823529411765,0.8770053475935828
157,no_small_sample,spatial,500.0,6,88.52459016393442,93.18181818181819,76.47058823529412,0.8770053475935828
158,no_small_sample,spatial,200.0,6,88.52459016393442,93.18181818181819,76.47058823529412,0.8770053475935828
159,no_small_sample,morphological,0.0,6,100.0,100.0,100.0,1.0
160,no_small_sample,morphological,500.0,6,98.36065573770492,100.0,94.11764705882354,1.0
161,no_small_sample,morphological,200.0,6,98.36065573770492,100.0,94.11764705882354,1.0
162,no_small_sample,temporal,0.0,6,90.1639344262295,90.9090909090909,88.23529411764706,0.9859625668449198
163,no_small_sample,temporal,500.0,6,93.44262295081967,90.9090909090909,100.0,0.9859625668449198
164,no_small_sample,temporal,200.0,6,95.08196721311475,95.45454545454545,94.11764705882354,0.9859625668449198
165,no_small_sample,spat_tempo,0.0,6,91.80327868852459,90.9090909090909,94.11764705882354,0.9705882352941176
166,no_small_sample,spat_tempo,500.0,6,93.44262295081967,93.18181818181819,94.11764705882354,0.9705882352941176
167,no_small_sample,spat_tempo,200.0,6,93.44262295081967,93.18181818181819,94.11764705882354,0.9705882352941176
168,complete,spatial,0.0,7,88.46153846153847,91.56626506024097,76.19047619047619,0.8932874354561101
169,complete,spatial,500.0,7,90.38461538461539,91.56626506024097,85.71428571428571,0.8932874354561101
170,complete,spatial,200.0,7,88.46153846153847,87.95180722891567,90.47619047619048,0.8932874354561101
171,complete,morphological,0.0,7,100.0,100.0,100.0,1.0
172,complete,morphological,500.0,7,98.07692307692308,97.59036144578313,100.0,1.0
173,complete,morphological,200.0,7,98.07692307692308,97.59036144578313,100.0,1.0
174,complete,temporal,0.0,7,94.23076923076923,97.59036144578313,80.95238095238095,0.9827882960413081
175,complete,temporal,500.0,7,96.15384615384616,97.59036144578313,90.47619047619048,0.9827882960413081
176,complete,temporal,200.0,7,93.26923076923077,95.18072289156626,85.71428571428571,0.9827882960413081
177,complete,spat_tempo,0.0,7,97.11538461538461,100.0,85.71428571428571,0.9845094664371774
178,complete,spat_tempo,500.0,7,93.26923076923077,93.97590361445783,90.47619047619048,0.9845094664371774
179,complete,spat_tempo,200.0,7,93.26923076923077,93.97590361445783,90.47619047619048,0.9845094664371774
180,no_small_sample,spatial,0.0,7,81.9672131147541,86.36363636363636,70.58823529411765,0.8275401069518717
181,no_small_sample,spatial,500.0,7,90.1639344262295,90.9090909090909,88.23529411764706,0.8275401069518717
182,no_small_sample,spatial,200.0,7,88.52459016393442,88.63636363636364,88.23529411764706,0.8275401069518717
183,no_small_sample,morphological,0.0,7,100.0,100.0,100.0,1.0
184,no_small_sample,morphological,500.0,7,100.0,100.0,100.0,1.0
185,no_small_sample,morphological,200.0,7,100.0,100.0,100.0,1.0
186,no_small_sample,temporal,0.0,7,91.80327868852459,100.0,70.58823529411765,0.9879679144385026
187,no_small_sample,temporal,500.0,7,100.0,100.0,100.0,0.9879679144385026
188,no_small_sample,temporal,200.0,7,100.0,100.0,100.0,0.9879679144385026
189,no_small_sample,spat_tempo,0.0,7,95.08196721311475,97.72727272727273,88.23529411764706,0.9906417112299465
190,no_small_sample,spat_tempo,500.0,7,95.08196721311475,93.18181818181819,100.0,0.9906417112299465
191,no_small_sample,spat_tempo,200.0,7,96.72131147540983,95.45454545454545,100.0,0.9906417112299465
192,complete,spatial,0.0,8,95.1923076923077,97.59036144578313,85.71428571428571,0.985083189902467
193,complete,spatial,500.0,8,91.34615384615384,93.97590361445783,80.95238095238095,0.985083189902467
194,complete,spatial,200.0,8,96.15384615384616,96.3855421686747,95.23809523809524,0.985083189902467
195,complete,morphological,0.0,8,98.07692307692308,98.79518072289157,95.23809523809524,0.9928284566838783
196,complete,morphological,500.0,8,99.03846153846153,98.79518072289157,100.0,0.9928284566838783
197,complete,morphological,200.0,8,99.03846153846153,98.79518072289157,100.0,0.9928284566838783
198,complete,temporal,0.0,8,96.15384615384616,100.0,80.95238095238095,0.9770510613884108
199,complete,temporal,500.0,8,94.23076923076923,100.0,71.42857142857143,0.9770510613884108
200,complete,temporal,200.0,8,95.1923076923077,100.0,76.19047619047619,0.9770510613884108
201,complete,spat_tempo,0.0,8,93.26923076923077,95.18072289156626,85.71428571428571,0.9759036144578312
202,complete,spat_tempo,500.0,8,94.23076923076923,98.79518072289157,76.19047619047619,0.9759036144578312
203,complete,spat_tempo,200.0,8,94.23076923076923,98.79518072289157,76.19047619047619,0.9759036144578312
204,no_small_sample,spatial,0.0,8,93.44262295081967,95.45454545454545,88.23529411764706,0.9692513368983957
205,no_small_sample,spatial,500.0,8,90.1639344262295,90.9090909090909,88.23529411764706,0.9692513368983957
206,no_small_sample,spatial,200.0,8,90.1639344262295,88.63636363636364,94.11764705882354,0.9692513368983957
207,no_small_sample,morphological,0.0,8,100.0,100.0,100.0,1.0
208,no_small_sample,morphological,500.0,8,98.36065573770492,100.0,94.11764705882354,1.0
209,no_small_sample,morphological,200.0,8,98.36065573770492,100.0,94.11764705882354,1.0
210,no_small_sample,temporal,0.0,8,98.36065573770492,97.72727272727273,100.0,0.9973262032085561
211,no_small_sample,temporal,500.0,8,98.36065573770492,97.72727272727273,100.0,0.9973262032085561
212,no_small_sample,temporal,200.0,8,96.72131147540983,97.72727272727273,94.11764705882354,0.9973262032085561
213,no_small_sample,spat_tempo,0.0,8,100.0,100.0,100.0,1.0
214,no_small_sample,spat_tempo,500.0,8,90.1639344262295,93.18181818181819,82.3529411764706,1.0
215,no_small_sample,spat_tempo,200.0,8,96.72131147540983,95.45454545454545,100.0,1.0
216,complete,spatial,0.0,9,85.57692307692308,91.56626506024097,61.904761904761905,0.8812392426850258
217,complete,spatial,500.0,9,87.5,89.1566265060241,80.95238095238095,0.8812392426850258
218,complete,spatial,200.0,9,88.46153846153847,90.36144578313252,80.95238095238095,0.8812392426850258
219,complete,morphological,0.0,9,99.03846153846153,98.79518072289157,100.0,1.0
220,complete,morphological,500.0,9,100.0,100.0,100.0,1.0
221,complete,morphological,200.0,9,100.0,100.0,100.0,1.0
222,complete,temporal,0.0,9,95.1923076923077,95.18072289156626,95.23809523809524,0.9790590935169249
223,complete,temporal,500.0,9,94.23076923076923,96.3855421686747,85.71428571428571,0.9790590935169249
224,complete,temporal,200.0,9,93.26923076923077,95.18072289156626,85.71428571428571,0.9790590935169249
225,complete,spat_tempo,0.0,9,96.15384615384616,95.18072289156626,100.0,0.9873780837636259
226,complete,spat_tempo,500.0,9,95.1923076923077,95.18072289156626,95.23809523809524,0.9873780837636259
227,complete,spat_tempo,200.0,9,97.11538461538461,97.59036144578313,95.23809523809524,0.9873780837636259
228,no_small_sample,spatial,0.0,9,83.60655737704919,88.63636363636364,70.58823529411765,0.8917112299465241
229,no_small_sample,spatial,500.0,9,75.40983606557377,79.54545454545455,64.70588235294117,0.8917112299465241
230,no_small_sample,spatial,200.0,9,78.68852459016394,77.27272727272727,82.3529411764706,0.8917112299465241
231,no_small_sample,morphological,0.0,9,100.0,100.0,100.0,1.0
232,no_small_sample,morphological,500.0,9,98.36065573770492,100.0,94.11764705882354,1.0
233,no_small_sample,morphological,200.0,9,100.0,100.0,100.0,1.0
234,no_small_sample,temporal,0.0,9,85.24590163934427,88.63636363636364,76.47058823529412,0.9532085561497327
235,no_small_sample,temporal,500.0,9,93.44262295081967,97.72727272727273,82.3529411764706,0.9532085561497327
236,no_small_sample,temporal,200.0,9,95.08196721311475,97.72727272727273,88.23529411764706,0.9532085561497327
237,no_small_sample,spat_tempo,0.0,9,91.80327868852459,97.72727272727273,76.47058823529412,0.963903743315508
238,no_small_sample,spat_tempo,500.0,9,88.52459016393442,88.63636363636364,88.23529411764706,0.963903743315508
239,no_small_sample,spat_tempo,200.0,9,91.80327868852459,93.18181818181819,88.23529411764706,0.963903743315508
